"modid","translated","total","remaining","percent","sourceJar","zh_tw_path"
"koboleton_death","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\koboleton_death\lang\zh_tw.json"
"koboleton_hurt","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\koboleton_hurt\lang\zh_tw.json"
"koboleton_step","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\koboleton_step\lang\zh_tw.json"
"leviathan_bite","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\leviathan_bite\lang\zh_tw.json"
"leviathan_defeat","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\leviathan_defeat\lang\zh_tw.json"
"leviathan_hurt","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\leviathan_hurt\lang\zh_tw.json"
"leviathan_idle","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\leviathan_idle\lang\zh_tw.json"
"leviathan_music","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\leviathan_music\lang\zh_tw.json"
"leviathan_music_1","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\leviathan_music_1\lang\zh_tw.json"
"leviathan_music_2","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\leviathan_music_2\lang\zh_tw.json"
"leviathan_roar","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\leviathan_roar\lang\zh_tw.json"
"leviathan_tentacle_strike","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\leviathan_tentacle_strike\lang\zh_tw.json"
"maledictus_battle_cry","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_battle_cry\lang\zh_tw.json"
"maledictus_bow_pull","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_bow_pull\lang\zh_tw.json"
"maledictus_hurt","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_hurt\lang\zh_tw.json"
"maledictus_idle","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_idle\lang\zh_tw.json"
"maledictus_leap","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_leap\lang\zh_tw.json"
"maledictus_mace_swing","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_mace_swing\lang\zh_tw.json"
"maledictus_music","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_music\lang\zh_tw.json"
"maledictus_music_disc","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_music_disc\lang\zh_tw.json"
"maledictus_short_roar","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_short_roar\lang\zh_tw.json"
"maledictus_spear","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\maledictus_spear\lang\zh_tw.json"
"ministrosityhurt","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ministrosityhurt\lang\zh_tw.json"
"modern_remnant_bite","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\modern_remnant_bite\lang\zh_tw.json"
"modern_remnant_death","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\modern_remnant_death\lang\zh_tw.json"
"modern_remnant_fill_bucket","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\modern_remnant_fill_bucket\lang\zh_tw.json"
"monstrosity_music","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\monstrosity_music\lang\zh_tw.json"
"monstrosityawaken","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\monstrosityawaken\lang\zh_tw.json"
"monstrositydeath","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\monstrositydeath\lang\zh_tw.json"
"monstrositygrowl","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\monstrositygrowl\lang\zh_tw.json"
"monstrosityhurt","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\monstrosityhurt\lang\zh_tw.json"
"monstrosityland","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\monstrosityland\lang\zh_tw.json"
"monstrosityshoot","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\monstrosityshoot\lang\zh_tw.json"
"monstrositystep","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\monstrositystep\lang\zh_tw.json"
"mymod","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Jade-1.21.1-NeoForge-15.10.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\mymod\lang\zh_tw.json"
"narrator","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ars_nouveau-1.21.1-5.11.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\narrator\lang\zh_tw.json"
"ore_generator","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\MekanismLasers-1.12.1-1.1.10.2.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ore_generator\lang\zh_tw.json"
"overworld","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ars_nouveau-1.21.1-5.11.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\overworld\lang\zh_tw.json"
"portal_abyss_blast","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\portal_abyss_blast\lang\zh_tw.json"
"productivemetalworksfoundry_tank","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\productivemetalworks-1.21.1-1.14.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\productivemetalworksfoundry_tank\lang\zh_tw.json"
"prowler_death","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\prowler_death\lang\zh_tw.json"
"prowler_hurt","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\prowler_hurt\lang\zh_tw.json"
"prowler_idle","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\prowler_idle\lang\zh_tw.json"
"prowler_saw_attack","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\prowler_saw_attack\lang\zh_tw.json"
"prowler_saw_spin_attack","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\prowler_saw_spin_attack\lang\zh_tw.json"
"rarcompat","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\rarcompat-1.21-0.9.7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\rarcompat\lang\zh_tw.json"
"recipes","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ApothicEnchanting-1.21.1-1.5.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\recipes\lang\zh_tw.json"
"redstone_adapter","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\redstone_adapter\lang\zh_tw.json"
"remnant_bite","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_bite\lang\zh_tw.json"
"remnant_breathing","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_breathing\lang\zh_tw.json"
"remnant_charge_prepare","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_charge_prepare\lang\zh_tw.json"
"remnant_charge_roar","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_charge_roar\lang\zh_tw.json"
"remnant_charge_step","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_charge_step\lang\zh_tw.json"
"remnant_death","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_death\lang\zh_tw.json"
"remnant_hurt","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_hurt\lang\zh_tw.json"
"remnant_idle","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_idle\lang\zh_tw.json"
"remnant_music","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_music\lang\zh_tw.json"
"remnant_roar","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_roar\lang\zh_tw.json"
"remnant_shockwave","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_shockwave\lang\zh_tw.json"
"remnant_stomp","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_stomp\lang\zh_tw.json"
"remnant_tail_slam","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_tail_slam\lang\zh_tw.json"
"remnant_tail_swing","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_tail_swing\lang\zh_tw.json"
"revenant_breath","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\revenant_breath\lang\zh_tw.json"
"revenant_death","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\revenant_death\lang\zh_tw.json"
"revenant_hurt","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\revenant_hurt\lang\zh_tw.json"
"revenant_idle","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\revenant_idle\lang\zh_tw.json"
"rocket_launch","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\rocket_launch\lang\zh_tw.json"
"sandstorm","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\sandstorm\lang\zh_tw.json"
"shredder_end","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\shredder_end\lang\zh_tw.json"
"shredder_loop","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\shredder_loop\lang\zh_tw.json"
"shredder_start","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\shredder_start\lang\zh_tw.json"
"socket","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Apotheosis-1.21.1-8.4.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\socket\lang\zh_tw.json"
"stalwart_dungeons","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\enchdesc-neoforge-1.21.1-21.1.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\stalwart_dungeons\lang\zh_tw.json"
"strongswingattack","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\strongswingattack\lang\zh_tw.json"
"swingattack","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\swingattack\lang\zh_tw.json"
"sword_stomp","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\sword_stomp\lang\zh_tw.json"
"the_end","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ars_nouveau-1.21.1-5.11.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\the_end\lang\zh_tw.json"
"the_nether","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ars_nouveau-1.21.1-5.11.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\the_nether\lang\zh_tw.json"
"tidal_hook_hit","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tidal_hook_hit\lang\zh_tw.json"
"tidal_hook_loop","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tidal_hook_loop\lang\zh_tw.json"
"tidal_tentacle","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tidal_tentacle\lang\zh_tw.json"
"tipsmod","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\tipsmod-neoforge-1.21.1-21.1.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tipsmod\lang\zh_tw.json"
"toggle_focus","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\appliedenergistics2-19.2.17.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\toggle_focus\lang\zh_tw.json"
"trade_cycling","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\trade-cycling-neoforge-1.21.1-1.0.18.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\trade_cycling\lang\zh_tw.json"
"trim_pattern","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\supplementaries-1.21-3.5.16-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\trim_pattern\lang\zh_tw.json"
"void_warn","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ExtendedAE-1.21-2.2.27-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\void_warn\lang\zh_tw.json"
"voidrunerising","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\voidrunerising\lang\zh_tw.json"
"wadjet_ambient","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\wadjet_ambient\lang\zh_tw.json"
"wadjet_death","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\wadjet_death\lang\zh_tw.json"
"wadjet_hurt","1","1","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\wadjet_hurt\lang\zh_tw.json"
